"parent_id","neighborhood","city","destination","poi_name","poi_slug","category","s3_key","ref_photo_reference","ref_attribution","generated_at"
"neighborhoods/ar-cordoba/centro","Centro","Córdoba","Centro, Córdoba, Argentina","Peatonal Rivera Indarte","peatonal-rivera-indarte","shopping-dining","images/Neighborhood_POIs/ar-cordoba/centro/peatonal-rivera-indarte.png","places-photo","silvia pinto (Google Maps contributor)","2026-07-17T22:20:33.183789+00:00"
"neighborhoods/ar-cordoba/centro","Centro","Córdoba","Centro, Córdoba, Argentina","Manzana Jesuítica","manzana-jesuitica","culture-architecture","images/Neighborhood_POIs/ar-cordoba/centro/manzana-jesuitica.png","places-photo","Maximiliano G. Martinez (Google Maps contributor)","2026-07-17T22:23:29.793702+00:00"
"neighborhoods/ar-resistencia/centro","Centro","Resistencia","Centro, Resistencia, Argentina","Plaza 25 de Mayo","plaza-25-de-mayo","anchor","images/Neighborhood_POIs/ar-resistencia/centro/plaza-25-de-mayo.png","places-photo","Eleonora Ramirez (Google Maps contributor)","2026-07-17T22:27:08.642111+00:00"
"neighborhoods/ar-resistencia/centro","Centro","Resistencia","Centro, Resistencia, Argentina","Parque 2 de Febrero","parque-2-de-febrero","outdoors","images/Neighborhood_POIs/ar-resistencia/centro/parque-2-de-febrero.png","places-photo","Aldana M. Ferreyra (Google Maps contributor)","2026-07-17T22:29:06.357172+00:00"
"neighborhoods/ar-resistencia/centro","Centro","Resistencia","Centro, Resistencia, Argentina","Peatonal Resistencia","peatonal-resistencia","shopping-dining","images/Neighborhood_POIs/ar-resistencia/centro/peatonal-resistencia.png","text-only","","2026-07-17T22:32:40.892332+00:00"
"neighborhoods/ar-resistencia/centro","Centro","Resistencia","Centro, Resistencia, Argentina","Domo del Centenario","domo-del-centenario","culture-architecture","images/Neighborhood_POIs/ar-resistencia/centro/domo-del-centenario.png","places-photo","Sergio M Melgarejo (Google Maps contributor)","2026-07-17T22:36:52.673209+00:00"
"neighborhoods/at-klagenfurt/innere-stadt","Innere Stadt","Klagenfurt","Innere Stadt, Klagenfurt, Austria","Lindwurmbrunnen","lindwurmbrunnen","anchor","images/Neighborhood_POIs/at-klagenfurt/innere-stadt/lindwurmbrunnen.png","places-photo","maria asuncion martinez (Google Maps contributor)","2026-07-17T22:39:06.752704+00:00"
"neighborhoods/at-klagenfurt/innere-stadt","Innere Stadt","Klagenfurt","Innere Stadt, Klagenfurt, Austria","Landhauspark","landhauspark","outdoors","images/Neighborhood_POIs/at-klagenfurt/innere-stadt/landhauspark.png","places-photo","Ulrike Jenny (Google Maps contributor)","2026-07-17T22:41:03.492923+00:00"
"neighborhoods/at-klagenfurt/innere-stadt","Innere Stadt","Klagenfurt","Innere Stadt, Klagenfurt, Austria","Alter Platz","alter-platz","shopping-dining","images/Neighborhood_POIs/at-klagenfurt/innere-stadt/alter-platz.png","places-photo","Waldemar Schönrock (Google Maps contributor)","2026-07-17T22:43:34.543021+00:00"
"neighborhoods/at-klagenfurt/innere-stadt","Innere Stadt","Klagenfurt","Innere Stadt, Klagenfurt, Austria","Landhaus Klagenfurt","landhaus-klagenfurt","culture-architecture","images/Neighborhood_POIs/at-klagenfurt/innere-stadt/landhaus-klagenfurt.png","places-photo","Thomas Pirker (Google Maps contributor)","2026-07-17T22:46:50.673967+00:00"
"neighborhoods/az-baku/baku-boulevard-seaside","Baku Boulevard / Seaside","Baku","Baku Boulevard / Seaside, Baku, Azerbaijan","Baku Boulevard","baku-boulevard","anchor","images/Neighborhood_POIs/az-baku/baku-boulevard-seaside/baku-boulevard.png","places-photo","CJ Johnson (Google Maps contributor)","2026-07-17T22:49:00.757386+00:00"
"neighborhoods/az-baku/baku-boulevard-seaside","Baku Boulevard / Seaside","Baku","Baku Boulevard / Seaside, Baku, Azerbaijan","Mini Venice","mini-venice","outdoors","images/Neighborhood_POIs/az-baku/baku-boulevard-seaside/mini-venice.png","places-photo","Vladimir Deushev (Google Maps contributor)","2026-07-17T22:50:44.344070+00:00"
"neighborhoods/az-baku/baku-boulevard-seaside","Baku Boulevard / Seaside","Baku","Baku Boulevard / Seaside, Baku, Azerbaijan","Deniz Mall","deniz-mall","shopping-dining","images/Neighborhood_POIs/az-baku/baku-boulevard-seaside/deniz-mall.png","text-only","","2026-07-17T22:54:22.766015+00:00"
"neighborhoods/az-baku/baku-boulevard-seaside","Baku Boulevard / Seaside","Baku","Baku Boulevard / Seaside, Baku, Azerbaijan","International Mugham Center","international-mugham-center","culture-architecture","images/Neighborhood_POIs/az-baku/baku-boulevard-seaside/international-mugham-center.png","places-photo","BAKILI - Film (Google Maps contributor)","2026-07-17T22:57:22.934050+00:00"
"neighborhoods/bd-brahmanbaria/city-center","City Center","Brāhmanbāria","City Center, Brāhmanbāria, Bangladesh","Loknath Dighi","loknath-dighi","outdoors","images/Neighborhood_POIs/bd-brahmanbaria/city-center/loknath-dighi.png","places-photo","Arifur Rahman (Google Maps contributor)","2026-07-17T23:07:59.387355+00:00"
"neighborhoods/bd-brahmanbaria/city-center","City Center","Brāhmanbāria","City Center, Brāhmanbāria, Bangladesh","Kal Bhairab Temple","kal-bhairab-temple","culture-architecture","images/Neighborhood_POIs/bd-brahmanbaria/city-center/kal-bhairab-temple.png","text-only","","2026-07-17T23:15:50.917249+00:00"
"neighborhoods/bd-brahmanbaria/city-center","City Center","Brāhmanbāria","City Center, Brāhmanbāria, Bangladesh","Brahmanbaria Railway Station","brahmanbaria-railway-station","anchor","images/Neighborhood_POIs/bd-brahmanbaria/city-center/brahmanbaria-railway-station.png","text-only","","2026-07-17T23:19:45.147082+00:00"
"neighborhoods/bd-brahmanbaria/city-center","City Center","Brāhmanbāria","City Center, Brāhmanbāria, Bangladesh","Titas River waterfront","titas-river-waterfront","outdoors","images/Neighborhood_POIs/bd-brahmanbaria/city-center/titas-river-waterfront.png","places-photo","Mijan uddin Masud (Google Maps contributor)","2026-07-17T23:39:55.430988+00:00"
"neighborhoods/bd-tangail/city-centre","City Centre","Tangail","City Centre, Tangail, Bangladesh","Shahid Smrity Pouro Uddyan","shahid-smrity-pouro-uddyan","anchor","images/Neighborhood_POIs/bd-tangail/city-centre/shahid-smrity-pouro-uddyan.png","places-photo","Munira Sharmin (Google Maps contributor)","2026-07-17T23:44:18.588240+00:00"
"neighborhoods/bd-tangail/city-centre","City Centre","Tangail","City Centre, Tangail, Bangladesh","DC Lake","dc-lake","outdoors","images/Neighborhood_POIs/bd-tangail/city-centre/dc-lake.png","places-photo","ZM-Tangail Shamim (Google Maps contributor)","2026-07-17T23:46:22.291479+00:00"
"neighborhoods/bd-tangail/city-centre","City Centre","Tangail","City Centre, Tangail, Bangladesh","District Shahid Minar","district-shahid-minar","culture-architecture","images/Neighborhood_POIs/bd-tangail/city-centre/district-shahid-minar.png","places-photo","Safati Ferdus Mukul (Google Maps contributor)","2026-07-17T23:56:34.155862+00:00"
"neighborhoods/bd-tangail/city-centre","City Centre","Tangail","City Centre, Tangail, Bangladesh","Kumudini Government College","kumudini-government-college","culture-architecture","images/Neighborhood_POIs/bd-tangail/city-centre/kumudini-government-college.png","places-photo","Dilruba Jahan Susmita (Google Maps contributor)","2026-07-18T00:00:18.196189+00:00"
"neighborhoods/bf-ouagadougou/koulouba","Koulouba","Ouagadougou","Koulouba, Ouagadougou, Burkina Faso","Ouagadougou Cathedral","ouagadougou-cathedral","culture-architecture","images/Neighborhood_POIs/bf-ouagadougou/koulouba/ouagadougou-cathedral.png","places-photo","Narender Yadav (Google Maps contributor)","2026-07-18T00:04:29.049804+00:00"
"neighborhoods/bf-ouagadougou/koulouba","Koulouba","Ouagadougou","Koulouba, Ouagadougou, Burkina Faso","Maison du Peuple","maison-du-peuple","anchor","images/Neighborhood_POIs/bf-ouagadougou/koulouba/maison-du-peuple.png","google-places","Google Places photo, Maison du Peuple Ouagadougou","2026-07-18T00:14:12.357506+00:00"
"neighborhoods/bf-ouagadougou/koulouba","Koulouba","Ouagadougou","Koulouba, Ouagadougou, Burkina Faso","Parc Urbain Bangr-Weoogo","parc-urbain-bangr-weoogo","outdoors","images/Neighborhood_POIs/bf-ouagadougou/koulouba/parc-urbain-bangr-weoogo.png","google-places","Google Places photo by Nikiema Issouf","2026-07-18T00:15:55.153215+00:00"
"neighborhoods/bf-ouagadougou/koulouba","Koulouba","Ouagadougou","Koulouba, Ouagadougou, Burkina Faso","Grande Mosquee de Ouagadougou","grande-mosquee-de-ouagadougou","culture-architecture","images/Neighborhood_POIs/bf-ouagadougou/koulouba/grande-mosquee-de-ouagadougou.png","google-places","Google Places photo by Guekoudre Mohamadi","2026-07-18T00:31:00.165177+00:00"
"neighborhoods/bj-cotonou/cadjehoun","Cadjehoun","Cotonou","Cadjehoun, Cotonou, Benin","Plage de Fidjrosse","plage-de-fidjrosse","outdoors","images/Neighborhood_POIs/bj-cotonou/cadjehoun/plage-de-fidjrosse.png","places-photo","Gilles Maussion (Google Maps contributor)","2026-07-18T00:40:52.567275+00:00"
"neighborhoods/bj-cotonou/cadjehoun","Cadjehoun","Cotonou","Cadjehoun, Cotonou, Benin","Place du Souvenir","place-du-souvenir","anchor","images/Neighborhood_POIs/bj-cotonou/cadjehoun/place-du-souvenir.png","places-photo","Imed BEN ELHADJ HAMMOUDA (Google Maps contributor)","2026-07-18T00:54:01.783094+00:00"
"neighborhoods/bj-cotonou/cadjehoun","Cadjehoun","Cotonou","Cadjehoun, Cotonou, Benin","Marché de Haie Vive","marche-de-haie-vive","shopping-dining","images/Neighborhood_POIs/bj-cotonou/cadjehoun/marche-de-haie-vive.png","places-photo","Martial Nounagnon (Google Maps contributor)","2026-07-18T01:04:25.835136+00:00"
"neighborhoods/bj-cotonou/cadjehoun","Cadjehoun","Cotonou","Cadjehoun, Cotonou, Benin","Palais des Congres de Cotonou","palais-des-congres-de-cotonou","culture-architecture","images/Neighborhood_POIs/bj-cotonou/cadjehoun/palais-des-congres-de-cotonou.png","places-photo","Uwaoma Chikwerem (Google Maps contributor)","2026-07-18T01:17:21.176888+00:00"
"neighborhoods/br-anapolis/centro","Centro","Anápolis","Centro, Anápolis, Brazil","Catedral Bom Jesus da Cana Verde","catedral-bom-jesus-da-cana-verde","anchor","images/Neighborhood_POIs/br-anapolis/centro/catedral-bom-jesus-da-cana-verde.png","places-photo","Luís War (Google Maps contributor)","2026-07-18T01:20:37.032826+00:00"
"neighborhoods/br-anapolis/centro","Centro","Anápolis","Centro, Anápolis, Brazil","Parque Ambiental Ipiranga","parque-ambiental-ipiranga","outdoors","images/Neighborhood_POIs/br-anapolis/centro/parque-ambiental-ipiranga.png","places-photo","Drika Maravilha (Google Maps contributor)","2026-07-18T01:22:44.825978+00:00"
"neighborhoods/br-anapolis/centro","Centro","Anápolis","Centro, Anápolis, Brazil","Estacao Ferroviaria historic railway station","estacao-ferroviaria-historic-railway-station","culture-architecture","images/Neighborhood_POIs/br-anapolis/centro/estacao-ferroviaria-historic-railway-station.png","google_places","Luiz Magalhães","2026-07-18T01:31:24.678548+00:00"
"neighborhoods/br-anapolis/centro","Centro","Anápolis","Centro, Anápolis, Brazil","Mercado Municipal market hall","mercado-municipal-market-hall","shopping-dining","images/Neighborhood_POIs/br-anapolis/centro/mercado-municipal-market-hall.png","text-only","","2026-07-18T01:31:35.418044+00:00"
"neighborhoods/br-barretos/city-centre","City Centre","Barretos","City Centre, Barretos, Brazil","Cathedral of the Divine Holy Spirit","cathedral-of-the-divine-holy-spirit","anchor","images/Neighborhood_POIs/br-barretos/city-centre/cathedral-of-the-divine-holy-spirit.png","google_places","Paróquia Catedral do Divino Espírito Santo - Barretos","2026-07-18T01:34:37.743125+00:00"
"neighborhoods/br-barretos/city-centre","City Centre","Barretos","City Centre, Barretos, Brazil","Praça Francisco Barreto square","praca-francisco-barreto-square","outdoors","images/Neighborhood_POIs/br-barretos/city-centre/praca-francisco-barreto-square.png","google_places","Marc Witarsa","2026-07-18T01:36:44.441724+00:00"
"neighborhoods/br-barretos/city-centre","City Centre","Barretos","City Centre, Barretos, Brazil","Calçadão de Barretos pedestrian shopping street","calcadao-de-barretos-pedestrian-shopping-street","shopping-dining","images/Neighborhood_POIs/br-barretos/city-centre/calcadao-de-barretos-pedestrian-shopping-street.png","google-places","Google Places photo, calcadao-barretos-centro-comercial_0","2026-07-18T01:48:55.951471+00:00"
"neighborhoods/br-barretos/city-centre","City Centre","Barretos","City Centre, Barretos, Brazil","Estacao Cultural historic railway station cultural center","estacao-cultural-historic-railway-station-cultural-center","culture-architecture","images/Neighborhood_POIs/br-barretos/city-centre/estacao-cultural-historic-railway-station-cultural-center.png","places-photo","Uira Caetano (Google Maps contributor)","2026-07-18T02:04:47.838054+00:00"
"neighborhoods/br-caraguatatuba/city-centre","City Centre","Caraguatatuba","City Centre, Caraguatatuba, Brazil","Praca Candido Mota","praca-candido-mota","anchor","images/Neighborhood_POIs/br-caraguatatuba/city-centre/praca-candido-mota.png","places-photo","Danilo Renna (Google Maps contributor)","2026-07-18T02:24:31.279983+00:00"
"neighborhoods/br-caraguatatuba/city-centre","City Centre","Caraguatatuba","City Centre, Caraguatatuba, Brazil","Praia do Centro","praia-do-centro","outdoors","images/Neighborhood_POIs/br-caraguatatuba/city-centre/praia-do-centro.png","google-places","Caynam Phelipe","2026-07-18T02:27:38.022000+00:00"
"neighborhoods/br-caraguatatuba/city-centre","City Centre","Caraguatatuba","City Centre, Caraguatatuba, Brazil","Feira Municipal de Arte e Artesanato","feira-municipal-de-arte-e-artesanato","shopping-dining","images/Neighborhood_POIs/br-caraguatatuba/city-centre/feira-municipal-de-arte-e-artesanato.png","text-only","","2026-07-18T02:29:15.875897+00:00"
"neighborhoods/br-caraguatatuba/city-centre","City Centre","Caraguatatuba","City Centre, Caraguatatuba, Brazil","Polo Cultural Professor Adaly Coelho Passos","polo-cultural-professor-adaly-coelho-passos","culture-architecture","images/Neighborhood_POIs/br-caraguatatuba/city-centre/polo-cultural-professor-adaly-coelho-passos.png","text-only","","2026-07-18T02:36:25.803558+00:00"
"neighborhoods/br-dourados/city-centre","City Centre","Dourados","City Centre, Dourados, Brazil","Praca Antonio Joao","praca-antonio-joao","anchor","images/Neighborhood_POIs/br-dourados/city-centre/praca-antonio-joao.png","google-places","Michael Jackson D S Meira","2026-07-18T02:43:48.639526+00:00"
"neighborhoods/br-dourados/city-centre","City Centre","Dourados","City Centre, Dourados, Brazil","Parque dos Ipes","parque-dos-ipes","outdoors","images/Neighborhood_POIs/br-dourados/city-centre/parque-dos-ipes.png","google-places","Carlos Pinto - Consultor Imobiliário","2026-07-18T02:45:16.037906+00:00"
"neighborhoods/br-dourados/city-centre","City Centre","Dourados","City Centre, Dourados, Brazil","Catedral Nossa Senhora da Conceicao","catedral-nossa-senhora-da-conceicao","culture-architecture","images/Neighborhood_POIs/br-dourados/city-centre/catedral-nossa-senhora-da-conceicao.png","text-only","","2026-07-18T03:06:14.000967+00:00"
"neighborhoods/br-dourados/city-centre","City Centre","Dourados","City Centre, Dourados, Brazil","Praca do Cinquentenario","praca-do-cinquentenario","outdoors","images/Neighborhood_POIs/br-dourados/city-centre/praca-do-cinquentenario.png","text-only","","2026-07-18T03:09:52.530174+00:00"
"neighborhoods/br-indaiatuba/centro","Centro","Indaiatuba","Centro, Indaiatuba, Brazil","Parque Ecologico de Indaiatuba","parque-ecologico-de-indaiatuba","outdoors","images/Neighborhood_POIs/br-indaiatuba/centro/parque-ecologico-de-indaiatuba.png","places-photo","André Matos (Google Maps contributor)","2026-07-18T03:14:56.110003+00:00"
"neighborhoods/br-indaiatuba/centro","Centro","Indaiatuba","Centro, Indaiatuba, Brazil","Praca Prudente de Moraes","praca-prudente-de-moraes","anchor","images/Neighborhood_POIs/br-indaiatuba/centro/praca-prudente-de-moraes.png","text-only","","2026-07-18T03:18:26.116843+00:00"
"neighborhoods/br-indaiatuba/centro","Centro","Indaiatuba","Centro, Indaiatuba, Brazil","Igreja Matriz Nossa Senhora da Candelaria","igreja-matriz-nossa-senhora-da-candelaria","culture-architecture","images/Neighborhood_POIs/br-indaiatuba/centro/igreja-matriz-nossa-senhora-da-candelaria.png","text-only","","2026-07-18T03:28:59.559529+00:00"
"neighborhoods/br-indaiatuba/centro","Centro","Indaiatuba","Centro, Indaiatuba, Brazil","Museu Ferroviario de Indaiatuba","museu-ferroviario-de-indaiatuba","culture-architecture","images/Neighborhood_POIs/br-indaiatuba/centro/museu-ferroviario-de-indaiatuba.png","text-only","","2026-07-18T03:33:51.864294+00:00"
"neighborhoods/br-jaragua-do-sul/city-centre","City Centre","Jaraguá do Sul","City Centre, Jaraguá do Sul, Brazil","Praca Angelo Piazera","praca-angelo-piazera","anchor","images/Neighborhood_POIs/br-jaragua-do-sul/city-centre/praca-angelo-piazera.png","text-only","","2026-07-18T03:42:14.438097+00:00"
"neighborhoods/br-jaragua-do-sul/city-centre","City Centre","Jaraguá do Sul","City Centre, Jaraguá do Sul, Brazil","Mirante do Morro da Boa Vista","mirante-do-morro-da-boa-vista","outdoors","images/Neighborhood_POIs/br-jaragua-do-sul/city-centre/mirante-do-morro-da-boa-vista.png","google-places","Carlos Diego Russo Medeiros","2026-07-18T03:44:07.551334+00:00"
"neighborhoods/br-jaragua-do-sul/city-centre","City Centre","Jaraguá do Sul","City Centre, Jaraguá do Sul, Brazil","Igreja Matriz Sao Sebastiao","igreja-matriz-sao-sebastiao","culture-architecture","images/Neighborhood_POIs/br-jaragua-do-sul/city-centre/igreja-matriz-sao-sebastiao.png","google-places","Paulo Sergio Welter","2026-07-18T03:45:50.368015+00:00"
"neighborhoods/br-jaragua-do-sul/city-centre","City Centre","Jaraguá do Sul","City Centre, Jaraguá do Sul, Brazil","Calcadao da Rua Marechal Deodoro","calcadao-da-rua-marechal-deodoro","shopping-dining","images/Neighborhood_POIs/br-jaragua-do-sul/city-centre/calcadao-da-rua-marechal-deodoro.png","text-only","","2026-07-18T03:48:31.715537+00:00"
"neighborhoods/br-marica/city-centre","City Centre","Maricá","City Centre, Maricá, Brazil","Praca Orlando de Barros Pimentel","praca-orlando-de-barros-pimentel","anchor","images/Neighborhood_POIs/br-marica/city-centre/praca-orlando-de-barros-pimentel.png","text-only","","2026-07-18T03:56:19.615559+00:00"
"neighborhoods/br-marica/city-centre","City Centre","Maricá","City Centre, Maricá, Brazil","Orla da Lagoa de Aracatiba","orla-da-lagoa-de-aracatiba","outdoors","images/Neighborhood_POIs/br-marica/city-centre/orla-da-lagoa-de-aracatiba.png","text-only","","2026-07-18T03:59:41.788010+00:00"
"neighborhoods/br-marica/city-centre","City Centre","Maricá","City Centre, Maricá, Brazil","Igreja Matriz Nossa Senhora do Amparo","igreja-matriz-nossa-senhora-do-amparo","culture-architecture","images/Neighborhood_POIs/br-marica/city-centre/igreja-matriz-nossa-senhora-do-amparo.png","text-only","","2026-07-18T04:09:03.004252+00:00"
"neighborhoods/br-marica/city-centre","City Centre","Maricá","City Centre, Maricá, Brazil","Mercado das Artes de Marica","mercado-das-artes-de-marica","shopping-dining","images/Neighborhood_POIs/br-marica/city-centre/mercado-das-artes-de-marica.png","text-only","","2026-07-18T04:11:31.229223+00:00"
"neighborhoods/br-parintins/city-centre","City Centre","Parintins","City Centre, Parintins, Brazil","Catedral Nossa Senhora do Carmo","catedral-nossa-senhora-do-carmo","culture-architecture","images/Neighborhood_POIs/br-parintins/city-centre/catedral-nossa-senhora-do-carmo.png","text-only","","2026-07-18T04:15:24.033904+00:00"
"neighborhoods/br-parintins/city-centre","City Centre","Parintins","City Centre, Parintins, Brazil","Centro de Cultura e Memoria de Parintins","centro-de-cultura-e-memoria-de-parintins","anchor","images/Neighborhood_POIs/br-parintins/city-centre/centro-de-cultura-e-memoria-de-parintins.png","places-photo","Patrik Marques","2026-07-18T04:19:00.257425+00:00"
"neighborhoods/br-parintins/city-centre","City Centre","Parintins","City Centre, Parintins, Brazil","Orla de Parintins","orla-de-parintins","outdoors","images/Neighborhood_POIs/br-parintins/city-centre/orla-de-parintins.png","places-photo","Luany Freitas","2026-07-18T04:21:12.624432+00:00"
"neighborhoods/br-parintins/city-centre","City Centre","Parintins","City Centre, Parintins, Brazil","Mercado Municipal Leopoldo Neves","mercado-municipal-leopoldo-neves","shopping-dining","images/Neighborhood_POIs/br-parintins/city-centre/mercado-municipal-leopoldo-neves.png","text-only","","2026-07-18T04:24:21.603889+00:00"
"neighborhoods/br-porto-velho/olaria","Olaria","Porto Velho","Olaria, Porto Velho, Brazil","Praca das Tres Caixas d'Agua","praca-das-tres-caixas-d-agua","anchor","images/Neighborhood_POIs/br-porto-velho/olaria/praca-das-tres-caixas-d-agua.png","places-photo","Carlos Rmt","2026-07-18T04:26:23.662093+00:00"
"neighborhoods/br-porto-velho/olaria","Olaria","Porto Velho","Olaria, Porto Velho, Brazil","Espaco Alternativo","espaco-alternativo","outdoors","images/Neighborhood_POIs/br-porto-velho/olaria/espaco-alternativo.png","places-photo","Paulo Araújo","2026-07-18T04:32:09.851614+00:00"
"neighborhoods/br-porto-velho/olaria","Olaria","Porto Velho","Olaria, Porto Velho, Brazil","Catedral Sagrado Coração de Jesus","catedral-sagrado-coracao-de-jesus","culture-architecture","images/Neighborhood_POIs/br-porto-velho/olaria/catedral-sagrado-coracao-de-jesus.png","places-photo","","2026-07-18T04:44:46.358137+00:00"
"neighborhoods/br-porto-velho/olaria","Olaria","Porto Velho","Olaria, Porto Velho, Brazil","Estrada de Ferro Madeira-Mamoré railway complex","estrada-de-ferro-madeira-mamore-railway-complex","culture-architecture","images/Neighborhood_POIs/br-porto-velho/olaria/estrada-de-ferro-madeira-mamore-railway-complex.png","text-only","","2026-07-18T04:57:02.742119+00:00"
"neighborhoods/br-sao-carlos/city-centre","City Centre","São Carlos","City Centre, São Carlos, Brazil","Praça Coronel Salles","praca-coronel-salles","anchor","images/Neighborhood_POIs/br-sao-carlos/city-centre/praca-coronel-salles.png","places-photo","","2026-07-18T05:52:28.977353+00:00"
"neighborhoods/br-sao-carlos/city-centre","City Centre","São Carlos","City Centre, São Carlos, Brazil","Parque do Bicão","parque-do-bicao","outdoors","images/Neighborhood_POIs/br-sao-carlos/city-centre/parque-do-bicao.png","places-photo","","2026-07-18T05:54:43.985058+00:00"
"neighborhoods/br-sao-carlos/city-centre","City Centre","São Carlos","City Centre, São Carlos, Brazil","Calçadão General Osório","calcadao-general-osorio","shopping-dining","images/Neighborhood_POIs/br-sao-carlos/city-centre/calcadao-general-osorio.png","places-photo","","2026-07-18T05:56:30.059928+00:00"
"neighborhoods/br-sao-carlos/city-centre","City Centre","São Carlos","City Centre, São Carlos, Brazil","Estação Ferroviária de São Carlos","estacao-ferroviaria-de-sao-carlos","culture-architecture","images/Neighborhood_POIs/br-sao-carlos/city-centre/estacao-ferroviaria-de-sao-carlos.png","text-only","","2026-07-18T05:59:50.045823+00:00"
"neighborhoods/br-tatui/city-centre","City Centre","Tatuí","City Centre, Tatuí, Brazil","Basílica Santuário Nossa Senhora da Conceição","basilica-santuario-nossa-senhora-da-conceicao","anchor","images/Neighborhood_POIs/br-tatui/city-centre/basilica-santuario-nossa-senhora-da-conceicao.png","places-photo","","2026-07-18T06:03:26.804389+00:00"
"neighborhoods/br-tatui/city-centre","City Centre","Tatuí","City Centre, Tatuí, Brazil","Praça da Matriz","praca-da-matriz","outdoors","images/Neighborhood_POIs/br-tatui/city-centre/praca-da-matriz.png","places-photo","","2026-07-18T06:05:28.686028+00:00"
"neighborhoods/br-tatui/city-centre","City Centre","Tatuí","City Centre, Tatuí, Brazil","Mercado Municipal de Tatuí","mercado-municipal-de-tatui","shopping-dining","images/Neighborhood_POIs/br-tatui/city-centre/mercado-municipal-de-tatui.png","places-photo","","2026-07-18T06:07:24.559421+00:00"
"neighborhoods/br-tatui/city-centre","City Centre","Tatuí","City Centre, Tatuí, Brazil","Museu Histórico Paulo Setúbal","museu-historico-paulo-setubal","culture-architecture","images/Neighborhood_POIs/br-tatui/city-centre/museu-historico-paulo-setubal.png","places","","2026-07-18T06:14:02.323541+00:00"
"neighborhoods/bw-francistown/city-centre","City Centre","Francistown","City Centre, Francistown, Botswana","Nyangabgwe Hill","nyangabgwe-hill","outdoors","images/Neighborhood_POIs/bw-francistown/city-centre/nyangabgwe-hill.png","places","","2026-07-18T06:31:30.585703+00:00"
