"parent_id","neighborhood","city","destination","poi_name","poi_slug","category","s3_key","ref_photo_reference","ref_attribution","generated_at"
"neighborhoods/ao-saurimo/city-centre","City Centre","Saurimo","City Centre, Saurimo, Angola","Saurimo city park","saurimo-city-park","outdoors","images/Neighborhood_POIs/ao-saurimo/city-centre/saurimo-city-park.png","places-photo","Jagdish Maharana (Google Maps contributor)","2026-07-17T22:32:56.734998+00:00"
"neighborhoods/ao-saurimo/city-centre","City Centre","Saurimo","City Centre, Saurimo, Angola","Solar Luboia restaurant","solar-luboia-restaurant","shopping-dining","images/Neighborhood_POIs/ao-saurimo/city-centre/solar-luboia-restaurant.png","places-photo","Paulo Renato (Google Maps contributor)","2026-07-17T22:35:56.964085+00:00"
"neighborhoods/ar-mar-del-plata/centro","Centro","Mar del Plata","Centro, Mar del Plata, Argentina","Plaza Colón","plaza-colon","anchor","images/Neighborhood_POIs/ar-mar-del-plata/centro/plaza-colon.png","places-photo","Franco Berazategui (Google Maps contributor)","2026-07-17T22:38:09.501494+00:00"
"neighborhoods/ar-mar-del-plata/centro","Centro","Mar del Plata","Centro, Mar del Plata, Argentina","Playa Bristol","playa-bristol","outdoors","images/Neighborhood_POIs/ar-mar-del-plata/centro/playa-bristol.png","places-photo","JDS (Google Maps contributor)","2026-07-17T22:41:39.670781+00:00"
"neighborhoods/ar-mar-del-plata/centro","Centro","Mar del Plata","Centro, Mar del Plata, Argentina","Peatonal San Martín","peatonal-san-martin","shopping-dining","images/Neighborhood_POIs/ar-mar-del-plata/centro/peatonal-san-martin.png","places-photo","Juan Luis (Google Maps contributor)","2026-07-17T22:50:47.955248+00:00"
"neighborhoods/ar-mar-del-plata/centro","Centro","Mar del Plata","Centro, Mar del Plata, Argentina","Basílica de los Santos Pedro y Cecilia","basilica-de-los-santos-pedro-y-cecilia","culture-architecture","images/Neighborhood_POIs/ar-mar-del-plata/centro/basilica-de-los-santos-pedro-y-cecilia.png","places-photo","Mariela Quiroga (Google Maps contributor)","2026-07-17T22:52:45.559317+00:00"
"neighborhoods/ar-san-nicolas-de-los-arroyos/city-centre","City Centre","San Nicolás de los Arroyos","City Centre, San Nicolás de los Arroyos, Argentina","Plaza Mitre","plaza-mitre","anchor","images/Neighborhood_POIs/ar-san-nicolas-de-los-arroyos/city-centre/plaza-mitre.png","places-photo","Milan Dimitri (Google Maps contributor)","2026-07-17T22:54:41.953030+00:00"
"neighborhoods/ar-san-nicolas-de-los-arroyos/city-centre","City Centre","San Nicolás de los Arroyos","City Centre, San Nicolás de los Arroyos, Argentina","Costanera de San Nicolás","costanera-de-san-nicolas","outdoors","images/Neighborhood_POIs/ar-san-nicolas-de-los-arroyos/city-centre/costanera-de-san-nicolas.png","places-photo","Emiliano Alvaro (Google Maps contributor)","2026-07-17T22:57:01.742667+00:00"
"neighborhoods/ar-san-nicolas-de-los-arroyos/city-centre","City Centre","San Nicolás de los Arroyos","City Centre, San Nicolás de los Arroyos, Argentina","Calle de la Nación shopping street","calle-de-la-nacion-shopping-street","shopping-dining","images/Neighborhood_POIs/ar-san-nicolas-de-los-arroyos/city-centre/calle-de-la-nacion-shopping-street.png","text-only","","2026-07-17T23:00:49.558020+00:00"
"neighborhoods/ar-san-nicolas-de-los-arroyos/city-centre","City Centre","San Nicolás de los Arroyos","City Centre, San Nicolás de los Arroyos, Argentina","Teatro Municipal Rafael de Aguiar","teatro-municipal-rafael-de-aguiar","culture-architecture","images/Neighborhood_POIs/ar-san-nicolas-de-los-arroyos/city-centre/teatro-municipal-rafael-de-aguiar.png","places-photo","Ariel Rotondo (Google Maps contributor)","2026-07-17T23:02:53.628451+00:00"
"neighborhoods/au-geelong/geelong-waterfront","Geelong Waterfront","Geelong","Geelong Waterfront, Geelong, Australia","Eastern Beach Reserve","eastern-beach-reserve","anchor","images/Neighborhood_POIs/au-geelong/geelong-waterfront/eastern-beach-reserve.png","places-photo","Matthew Croft (Google Maps contributor)","2026-07-17T23:05:54.003240+00:00"
"neighborhoods/au-geelong/geelong-waterfront","Geelong Waterfront","Geelong","Geelong Waterfront, Geelong, Australia","Geelong Botanic Gardens","geelong-botanic-gardens","outdoors","images/Neighborhood_POIs/au-geelong/geelong-waterfront/geelong-botanic-gardens.png","places-photo","Raha H (Google Maps contributor)","2026-07-17T23:07:42.727818+00:00"
"neighborhoods/au-geelong/geelong-waterfront","Geelong Waterfront","Geelong","Geelong Waterfront, Geelong, Australia","Westfield Geelong","westfield-geelong","shopping-dining","images/Neighborhood_POIs/au-geelong/geelong-waterfront/westfield-geelong.png","places-photo","Westfield Geelong (Google Maps contributor)","2026-07-17T23:13:52.597505+00:00"
"neighborhoods/au-geelong/geelong-waterfront","Geelong Waterfront","Geelong","Geelong Waterfront, Geelong, Australia","Geelong Library & Heritage Centre","geelong-library-heritage-centre","culture-architecture","images/Neighborhood_POIs/au-geelong/geelong-waterfront/geelong-library-heritage-centre.png","places-photo","garnet Kur (Google Maps contributor)","2026-07-17T23:18:53.725766+00:00"
"neighborhoods/ba-sarajevo/bascarsija","Baščaršija","Sarajevo","Baščaršija, Sarajevo, Bosnia and Herzegovina","Sebilj fountain at Baščaršija Square","sebilj-fountain-at-bascarsija-square","anchor","images/Neighborhood_POIs/ba-sarajevo/bascarsija/sebilj-fountain-at-bascarsija-square.png","places-photo","Andrew Alexeyev (Google Maps contributor)","2026-07-17T23:25:19.317653+00:00"
"neighborhoods/ba-sarajevo/bascarsija","Baščaršija","Sarajevo","Baščaršija, Sarajevo, Bosnia and Herzegovina","At Mejdan Park","at-mejdan-park","outdoors","images/Neighborhood_POIs/ba-sarajevo/bascarsija/at-mejdan-park.png","google-places","Stanislav Yakubovskyi","2026-07-17T23:28:25.633199+00:00"
"neighborhoods/ba-sarajevo/bascarsija","Baščaršija","Sarajevo","Baščaršija, Sarajevo, Bosnia and Herzegovina","Kazandžiluk Street","kazandziluk-street","shopping-dining","images/Neighborhood_POIs/ba-sarajevo/bascarsija/kazandziluk-street.png","google-places","Benjamin Šalaka","2026-07-17T23:31:42.014736+00:00"
"neighborhoods/ba-sarajevo/bascarsija","Baščaršija","Sarajevo","Baščaršija, Sarajevo, Bosnia and Herzegovina","Gazi Husrev-beg Mosque","gazi-husrev-beg-mosque","culture-architecture","images/Neighborhood_POIs/ba-sarajevo/bascarsija/gazi-husrev-beg-mosque.png","google-places","Yifan YANG","2026-07-17T23:33:44.611489+00:00"
"neighborhoods/bd-hathazari/town-centre","Town Centre","Hāthazāri","Town Centre, Hāthazāri, Bangladesh","Hāthazāri Upazila Parishad","hathazari-upazila-parishad","anchor","images/Neighborhood_POIs/bd-hathazari/town-centre/hathazari-upazila-parishad.png","text-only","","2026-07-17T23:37:37.845465+00:00"
"neighborhoods/bd-hathazari/town-centre","Town Centre","Hāthazāri","Town Centre, Hāthazāri, Bangladesh","Halda River","halda-river","outdoors","images/Neighborhood_POIs/bd-hathazari/town-centre/halda-river.png","google-places","Md. Nayem Ahammed","2026-07-17T23:39:32.513725+00:00"
"neighborhoods/bd-hathazari/town-centre","Town Centre","Hāthazāri","Town Centre, Hāthazāri, Bangladesh","Al-Jamiatul Ahlia Darul Ulum Moinul Islam Madrasa","al-jamiatul-ahlia-darul-ulum-moinul-islam-madrasa","culture-architecture","images/Neighborhood_POIs/bd-hathazari/town-centre/al-jamiatul-ahlia-darul-ulum-moinul-islam-madrasa.png","google-places","Mizanur Rahman","2026-07-17T23:54:56.494937+00:00"
"neighborhoods/bd-hathazari/town-centre","Town Centre","Hāthazāri","Town Centre, Hāthazāri, Bangladesh","Hathazari Government College","hathazari-government-college","culture-architecture","images/Neighborhood_POIs/bd-hathazari/town-centre/hathazari-government-college.png","places-photo","MD. Ismail Hridoy. (Google Maps contributor)","2026-07-18T00:01:13.896806+00:00"
"neighborhoods/bd-rangpur/city-centre","City Centre","Rangpur","City Centre, Rangpur, Bangladesh","Shapla Chattar","shapla-chattar","anchor","images/Neighborhood_POIs/bd-rangpur/city-centre/shapla-chattar.png","places-photo","latif sajen (Google Maps contributor)","2026-07-18T00:04:22.403243+00:00"
"neighborhoods/bd-rangpur/city-centre","City Centre","Rangpur","City Centre, Rangpur, Bangladesh","Chikli Water Park","chikli-water-park","outdoors","images/Neighborhood_POIs/bd-rangpur/city-centre/chikli-water-park.png","places-photo","Tuhin Him (Google Maps contributor)","2026-07-18T00:06:31.975150+00:00"
"neighborhoods/bd-rangpur/city-centre","City Centre","Rangpur","City Centre, Rangpur, Bangladesh","Station Road at Jahaj Company More","station-road-at-jahaj-company-more","shopping-dining","images/Neighborhood_POIs/bd-rangpur/city-centre/station-road-at-jahaj-company-more.png","places-photo","Faruq Shomoy (Google Maps contributor)","2026-07-18T00:18:23.332826+00:00"
"neighborhoods/bd-rangpur/city-centre","City Centre","Rangpur","City Centre, Rangpur, Bangladesh","Rangpur Town Hall","rangpur-town-hall","culture-architecture","images/Neighborhood_POIs/bd-rangpur/city-centre/rangpur-town-hall.png","google_places","Google Maps contributor photo","2026-07-18T00:21:20.751987+00:00"
"neighborhoods/be-charleroi/city-centre","City Centre","Charleroi","City Centre, Charleroi, Belgium","Charleroi Belfry","charleroi-belfry","anchor","images/Neighborhood_POIs/be-charleroi/city-centre/charleroi-belfry.png","google_places","ivan (Google Maps contributor)","2026-07-18T00:26:01.865159+00:00"
"neighborhoods/be-charleroi/city-centre","City Centre","Charleroi","City Centre, Charleroi, Belgium","Parc Reine Astrid","parc-reine-astrid","outdoors","images/Neighborhood_POIs/be-charleroi/city-centre/parc-reine-astrid.png","google_places","Google Maps contributor photo","2026-07-18T00:27:16.441790+00:00"
"neighborhoods/be-charleroi/city-centre","City Centre","Charleroi","City Centre, Charleroi, Belgium","Passage de la Bourse","passage-de-la-bourse","shopping-dining","images/Neighborhood_POIs/be-charleroi/city-centre/passage-de-la-bourse.png","google_places","Google Maps contributor photo","2026-07-18T00:28:37.353262+00:00"
"neighborhoods/be-charleroi/city-centre","City Centre","Charleroi","City Centre, Charleroi, Belgium","Église Saint-Christophe","eglise-saint-christophe","culture-architecture","images/Neighborhood_POIs/be-charleroi/city-centre/eglise-saint-christophe.png","google_places","Google Maps contributor photo","2026-07-18T00:30:01.317575+00:00"
"neighborhoods/bg-stara-zagora/city-centre","City Centre","Stara Zagora","City Centre, Stara Zagora, Bulgaria","Antique Forum Augusta Traiana","antique-forum-augusta-traiana","anchor","images/Neighborhood_POIs/bg-stara-zagora/city-centre/antique-forum-augusta-traiana.png","google_places","Google Maps contributor photo","2026-07-18T00:34:53.753154+00:00"
"neighborhoods/bg-stara-zagora/city-centre","City Centre","Stara Zagora","City Centre, Stara Zagora, Bulgaria","Park 5-ti Oktomvri (City Garden)","park-5-ti-oktomvri-city-garden","outdoors","images/Neighborhood_POIs/bg-stara-zagora/city-centre/park-5-ti-oktomvri-city-garden.png","google-places","Google Places photo, Park 5-ti Oktomvri Stara Zagora","2026-07-18T00:37:34.017513+00:00"
"neighborhoods/bg-stara-zagora/city-centre","City Centre","Stara Zagora","City Centre, Stara Zagora, Bulgaria","Tsar Simeon Veliki Boulevard shopping street","tsar-simeon-veliki-boulevard-shopping-street","shopping-dining","images/Neighborhood_POIs/bg-stara-zagora/city-centre/tsar-simeon-veliki-boulevard-shopping-street.png","google-places","Google Places photo, Tsar Simeon Veliki pedestrian shopping street Stara Zagora","2026-07-18T00:39:04.929058+00:00"
"neighborhoods/bg-stara-zagora/city-centre","City Centre","Stara Zagora","City Centre, Stara Zagora, Bulgaria","Eski Mosque (Museum of Religions)","eski-mosque-museum-of-religions","culture-architecture","images/Neighborhood_POIs/bg-stara-zagora/city-centre/eski-mosque-museum-of-religions.png","google-places","Google Places photo, Eski Mosque Museum of Religions Stara Zagora","2026-07-18T00:40:53.492332+00:00"
"neighborhoods/bo-potosi/city-centre","City Centre","Potosí","City Centre, Potosí, Bolivia","Plaza 10 de Noviembre and Potosi Cathedral","plaza-10-de-noviembre-and-potosi-cathedral","anchor","images/Neighborhood_POIs/bo-potosi/city-centre/plaza-10-de-noviembre-and-potosi-cathedral.png","google-places","Google Places photo by Rodolfo Yame, Plaza 10 de Noviembre Potosi","2026-07-18T00:45:22.374253+00:00"
"neighborhoods/bo-potosi/city-centre","City Centre","Potosí","City Centre, Potosí, Bolivia","Mirador Pari Orko viewpoint over Cerro Rico","mirador-pari-orko-viewpoint-over-cerro-rico","outdoors","images/Neighborhood_POIs/bo-potosi/city-centre/mirador-pari-orko-viewpoint-over-cerro-rico.png","google-places","Google Places photo by Victor Hugo Cazas Sarmiento, Mirador Pari Orko Potosi","2026-07-18T00:47:10.881760+00:00"
"neighborhoods/bo-potosi/city-centre","City Centre","Potosí","City Centre, Potosí, Bolivia","Paseo Boulevard pedestrian promenade","paseo-boulevard-pedestrian-promenade","shopping-dining","images/Neighborhood_POIs/bo-potosi/city-centre/paseo-boulevard-pedestrian-promenade.png","google-places","Google Places photo by Antoine Assaad, Paseo Boulevard Potosi","2026-07-18T00:48:38.641902+00:00"
"neighborhoods/bo-potosi/city-centre","City Centre","Potosí","City Centre, Potosí, Bolivia","Casa Nacional de la Moneda (National Mint of Bolivia)","casa-nacional-de-la-moneda-national-mint-of-bolivia","culture-architecture","images/Neighborhood_POIs/bo-potosi/city-centre/casa-nacional-de-la-moneda-national-mint-of-bolivia.png","google-places","Google Places photo by Rider Mollinedo, Casa Nacional de la Moneda Potosi","2026-07-18T00:50:04.125943+00:00"
"neighborhoods/br-araras/city-centre","City Centre","Araras","City Centre, Araras, Brazil","Basilica Nossa Senhora do Patrocinio","basilica-nossa-senhora-do-patrocinio","anchor","images/Neighborhood_POIs/br-araras/city-centre/basilica-nossa-senhora-do-patrocinio.png","AWCwydhUJS41Erakkesq6Lr0PAv1dkdG8jAlGhWuHPxVPHSWpBa3ZAzbJVDm-o6I2RtkCMdOkKtKxbg1wtrtnmnbf8Kc-pvdmx80RhzZMQYsCZMqBCeANfRYPgvrj1HcVU2tScbWk7X3sJbgkBwpw2F5pqFuZ96IFGHfKhyaAMr3Ho7IfkUzbSsFIAbSpOY2xEgxSxrLWjBhF-An_MiH2y31Mz-ZITeo6ekQUbiLhH8xbnjSSgtQKJGFF35T-nzPS1-tkADDNWBOtoRLjkVHonCb_k04tvmUy1PaVTA2zzx5uXZHCHPcyMuCoefnq-r546bBFYGdiK-arqhG-ccU3xoiOdk4sii4eyCS2V7tNqzga53ft19_Z94Tk6Ay_2k2aeM_tfAMe3xShVh4LJko4IUM-vP3WaRTJ_uSERFOJMsg6hux19Qt","Daniel dos santos","2026-07-18T01:03:39.987705+00:00"
"neighborhoods/br-araras/city-centre","City Centre","Araras","City Centre, Araras, Brazil","Basilica Nossa Senhora do Patrocinio","basilica-nossa-senhora-do-patrocinio","anchor","images/Neighborhood_POIs/br-araras/city-centre/basilica-nossa-senhora-do-patrocinio.png","AWCwydi-GwmmSEw66o3MJmzW0DLPt-ilvk_osN0dPi14XnPedq7zY2ov_lp8SU2oOnJTTf0-9R2YOTC7CaKc_9bcTpxMUSUKbsn_NV6zYiLLKWEFw4HEEQso6Hm_SS5HvSxCzvN0cJ71c0PDJgus_NsOK-hro0-plGlq88y_xOKzSoj7TeOyDi1dZ_EH_cpZwPHILzFfrCIi3f8sQz_8KZcJfRwecR1K7cLC1URcPFhJ4_NbHYbMm42s37RXiv0dtQxHsvwvZu2F2lXI_ozvymmR4zjoabPTw_s8-Q2Vmw0uANvovNmKA8gHDYGLRqVQ946Yt_pC49s6CY240EEHGUYxpWuqBBIw8hS-k76U-Yh8Kgamccm93z1lq-1UA0VpBBhLHE27KO-7NT4M2cilHwQWtTHHuPwQKXr2IckiGKdvIisStVc","Roberto C.","2026-07-18T01:06:47.222427+00:00"
"neighborhoods/br-araras/city-centre","City Centre","Araras","City Centre, Araras, Brazil","Lago Municipal de Araras","lago-municipal-de-araras","outdoors","images/Neighborhood_POIs/br-araras/city-centre/lago-municipal-de-araras.png","AWCwydjuErzFSmDuJbNJW09FwsdcDlaNr8FcuW-PtIIxZroAl5V7koMg9NtwmwHCEm81bUzmW__Cqv5eAEV1oGpuDoEPQGYLNjvh456_m0Jyp8OYCK682YgyXc0adq3-C9Gm9SexBk5tJr0zPnGlMkFtkePHoafajVcxO9Uq6GRkrW4_yrrjvq5J3m6cpReuS9BeYUY_MnqpMQ4Nsk5_8C2QyiP-ZvkhFiSk0twLrhhHffUHe1diVoNqAcaKLBveUjmEX_g3fTJUB9DBXakRAHQCNnwR-lkL4MTdaVW65YzF0UXTXxGRZOqDzIo5E5E15zU6D7kkLksAjuF1d8o27215rt8gFm6EbgZxt1lRSbAoMsvmFmOXW7BmiPMJDQpvbuwOMtIAlAamdIpK-gv3xSLIUDUMBpb5H5T-nq90Z4qLl6UmHTiIolam5ySMPi0O0Z6m","Dalmo Naville","2026-07-18T01:08:43.857776+00:00"
"neighborhoods/br-araras/city-centre","City Centre","Araras","City Centre, Araras, Brazil","Mercado Municipal de Araras","mercado-municipal-de-araras","shopping-dining","images/Neighborhood_POIs/br-araras/city-centre/mercado-municipal-de-araras.png","text-only","","2026-07-18T01:11:21.121763+00:00"
"neighborhoods/br-araras/city-centre","City Centre","Araras","City Centre, Araras, Brazil","Casa da Memoria de Araras","casa-da-memoria-de-araras","culture-architecture","images/Neighborhood_POIs/br-araras/city-centre/casa-da-memoria-de-araras.png","AWCwydg53EY9EOx1KB9gsu2hvnskGLRrUWbL3_o5d-7igth3dPqYtxX9ZYCR2YXG7IhujP2NpgSqTEAWM2c4KSle2XwPxFFryT6mG1FCrBIGJNy__7CKE1oPqHIRf7zpaQX_Gaf7CLlmGd8zNardhqW4aP_uflL8AIc1WOONxLPkjx0Jd_hsL7ohMJMO1VwtvrVDFQYhsXfmdzpWgqUvyO1SSl9T4zY7xecZFzvfZqrkZY7S916PfdHPqr6pbATvmLQ5oUKWFx3bjOHTGY4wP28P9z2zYkVCtlJHX3YMS_nsIDv3Ms52eMZ3ueGYVWMn1pxPtxEcvS1Zq-rLprq21bozti8gSVKc1-YhMl89dlBm5YURg88XCMj35OTbZzPi7ntSRsljqtDuxOY9hLdfD834_Rh2bE5TYoyAMRgApJ02GDNZaw","Cristiano Lima Fotografia","2026-07-18T01:13:23.637439+00:00"
"neighborhoods/br-brusque/city-centre","City Centre","Brusque","City Centre, Brusque, Brazil","Igreja Matriz São Luís Gonzaga","igreja-matriz-sao-luis-gonzaga","anchor","images/Neighborhood_POIs/br-brusque/city-centre/igreja-matriz-sao-luis-gonzaga.png","AWCwydgoiEUPvsWjDTkDDumFy5G6h_dcRqVLKQXuoL21pIHLZh5DwjVFMsmZdWYRtbJtUCnl3eKNcg7bewVG0PlEH5FlcwaRinTqV1pBb9XRw_6cePOe9IBsBc2gswWplVrOWYrOL0lmYNd0n5n8wZHEe0djOSiVS4lf_feEyK_tqUWc2EM2ywJQwKVCTDPrs7w27uAWgfkC7O_HXAkkTnxDOsSHIGrE4D7Olu27UAmndnS-2ELecCpfa3YOY6bW2jKELqM8gM8cFziqnEh2ymGYtV6OjCoTAlJvMDIoE2m0Gxk6LY53xe1SmvQnIJAJ1Zs-of3pG9dnYYirzYSSzkfnY__QH2LliU-LgbcP2BYxdkzq10AxB2azSj-UA8QpCmRS23y7gBtHJsYKqfFZplUUK9I4RcxG_7RH7yoHpdOS-d3cw3XU","Leandro Ribeiro de Mattos","2026-07-18T01:21:34.237899+00:00"
"neighborhoods/br-brusque/city-centre","City Centre","Brusque","City Centre, Brusque, Brazil","Rio Itajaí-Mirim riverside","rio-itajai-mirim-riverside","outdoors","images/Neighborhood_POIs/br-brusque/city-centre/rio-itajai-mirim-riverside.png","AWCwydi1GzfCC1UXIASBWmj70B8-Uh0Umr4AQ6r8YsXNDMtojAGeJfQh449S5T5IezjhA05HucexibSV5CMB1G7hsEEiaDt7vi_2xqj5fwfvwJPb7n8HM-rQNhDp8mCcPJ6iEvjSMWndrgwzDh4n6fdxYb9uh7zFpAnWkLT2CfB5xa4IJ8pvYvBi9r4H4pBG7O-YL5en0g1AMV-iubKM-vAhFAXcLkq-F9BTiMDaL-Zx8O9LeFQesC_KKyethEK_9bbvQVXcgf0nCDrNsprsHWA-k41ojccSZX_cngJOkPZkkhycZRJmT1W8VIqD72VGVymc_ZeuR-c-xIKC3O0wjvZU1DfDUlyabi3jqOAJmIjAkVeNVnhLl8I6bmRtw0-Kt44kixwUYt2qgcMDqC_IuwWbRQis-L6hQlCYN1gRuZjbZVwHJIJq","Luciano","2026-07-18T01:22:54.556041+00:00"
"neighborhoods/br-brusque/city-centre","City Centre","Brusque","City Centre, Brusque, Brazil","Parque Zoobotânico de Brusque","parque-zoobotanico-de-brusque","outdoors","images/Neighborhood_POIs/br-brusque/city-centre/parque-zoobotanico-de-brusque.png","AWCwydik5DKAgnwA1xSuFjhlMnEidYqLh52a-0hZNhKKl5D4l5kL2YDC_iS1qqcNqwNBPWEc9NVF7ZpIxc3LTXN_dp0e1e2dQuoDzKHZmMaddBEtXiOludpRkOim4N9RXPHLL86Y5P0UWJvwOi1SD3h0hQHvCAjd9y-lodnTHJoSKf0wSPm3gYSJZ8IzeJ4GUaJSv_PUtiaS9zeiIbdoFUPoVImFvQvn6wSfbI7ixANNnX4FFi0eKx0WsO2mU-1xW2YRkawin2JOvmzUmAuA0dCgZtxMmi_wXHpjdc30XrZvn5ZGoLxD2afiOhYf4yhWblhULD9oEsQQejyDv3uZcBrhVi2sHtIr6iVTMRZD_kvEE2SFdQKi5jqP-eQDXCDxPivF-s6PH5keyTSDr9TwyoosYHKDgIkrFCAHubCKLavOn1eHDG58Ey9qKmhcIGiPwikh","Meyer Metallbau GmbH","2026-07-18T01:36:44.283516+00:00"
"neighborhoods/br-brusque/city-centre","City Centre","Brusque","City Centre, Brusque, Brazil","Museu Casa de Brusque","museu-casa-de-brusque","culture-architecture","images/Neighborhood_POIs/br-brusque/city-centre/museu-casa-de-brusque.png","AWCwydhP3MV5YEN9kzRwRPtwvLFII8AP7OQ-sjmYDg8eNYWwsiin_klHEGFzlve3eSz4XGQCC8v5ulZFsZB9Gkx0Wy1iv2xylNmVvTe8uvB0AW-xlaIeymSTmTZyf7AmoYJG-FloCVZB9InIoZuOaCyDqipZ5SxAMSJqJ-qmV_kBgybFt2nfR4sOupj5-HH1gw2xTjx3ukkbhIC9RknJxU0SEL0-kgLTkG8xtVNKb9m4JE_pdAM4VDS0w5iE9FruccgZU-xSAVSXMZK7xRkO__6Chl7eKXJOnymzfYy6Zh3-UJR2lOL7aLPUDB5nxuaCuhOCnbwbLFGqC0r0QufR_ouYmnxFs6X_1HeGYs0FjdwK2vVIg12kZrGwVsgdanggtFzEDZihxV8QEDDltKgsuQf8aOJSh5qQgx2GJi40sa68GwCFoQXt","Sil Smart","2026-07-18T01:38:41.936802+00:00"
"neighborhoods/br-codo/city-centre","City Centre","Codó","City Centre, Codó, Brazil","Praça da Matriz","praca-da-matriz","anchor","images/Neighborhood_POIs/br-codo/city-centre/praca-da-matriz.png","places-photo","Felipe Kauan (Google Maps contributor)","2026-07-18T01:47:04.024844+00:00"
"neighborhoods/br-codo/city-centre","City Centre","Codó","City Centre, Codó, Brazil","Rio Itapecuru riverfront","rio-itapecuru-riverfront","outdoors","images/Neighborhood_POIs/br-codo/city-centre/rio-itapecuru-riverfront.png","places-photo","JUAN PABLLO (Google Maps contributor)","2026-07-18T01:48:29.456353+00:00"
"neighborhoods/br-codo/city-centre","City Centre","Codó","City Centre, Codó, Brazil","Museu da Estação Ferroviária de Codó","museu-da-estacao-ferroviaria-de-codo","culture-architecture","images/Neighborhood_POIs/br-codo/city-centre/museu-da-estacao-ferroviaria-de-codo.png","places-photo","Deassis Fran'ca (Google Maps contributor)","2026-07-18T01:50:04.405041+00:00"
"neighborhoods/br-codo/city-centre","City Centre","Codó","City Centre, Codó, Brazil","Feira livre do Codó","feira-livre-do-codo","shopping-dining","images/Neighborhood_POIs/br-codo/city-centre/feira-livre-do-codo.png","places-photo","Dhony Neres (Google Maps contributor)","2026-07-18T01:59:18.129488+00:00"
"neighborhoods/br-garanhuns/city-centre","City Centre","Garanhuns","City Centre, Garanhuns, Brazil","Relógio das Flores","relogio-das-flores","anchor","images/Neighborhood_POIs/br-garanhuns/city-centre/relogio-das-flores.png","google_places:Flower Clock, Praça Taváres Corrêa, Garanhuns","edna oliveira","2026-07-18T02:07:07.660731+00:00"
